Date,Open,High,Low,Close,Adj Close,Volume
2023-04-17,300.283875,318.488190,298.392090,317.009857,317.009857,852393500
2023-04-18,316.968750,318.867889,309.943481,311.217346,311.217346,783897834
2023-04-19,311.263702,317.133636,309.221008,312.701385,312.701385,675419126
2023-04-20,312.679688,312.954376,293.163544,294.660675,294.660675,754951542
2023-04-21,294.551300,297.444611,288.245270,289.833588,289.833588,605379876
2023-04-22,289.862030,302.155701,288.909698,289.888672,289.888672,953030899
2023-04-23,289.872223,300.086487,288.658997,299.188995,299.188995,604371734
2023-04-24,299.205444,299.392334,298.266907,300.785126,300.785126,582239928
2023-04-25,300.787354,302.464783,297.354034,299.567841,299.567841,599376806
2023-04-26,299.526825,309.443634,298.155090,308.184113,308.184113,621605129
2023-04-27,308.183441,311.951660,294.877899,299.513794,299.513794,824183433
2023-04-28,299.536072,304.565735,299.285858,300.225372,300.225372,680316437
2023-04-29,300.229187,300.229187,290.767914,291.628357,291.628357,960870937
2023-04-30,291.618683,291.846924,289.256744,289.494110,289.494110,482424511
2023-05-01,289.468842,306.917175,288.225464,306.645630,306.645630,785790555
2023-05-02,306.609009,308.373322,297.824738,299.690643,299.690643,831998981
2023-05-03,299.703247,299.722321,292.394867,292.394867,292.394867,623715863
2023-05-04,292.415771,295.650330,290.847382,294.714752,294.714752,742664345
2023-05-05,294.706482,296.273071,293.545227,293.854065,293.854065,423725205
2023-05-06,293.862274,298.538788,293.862274,291.634033,291.634033,463033519
2023-05-07,291.638519,293.236603,285.959778,287.917664,287.917664,440897487
2023-05-08,287.903320,290.629486,291.754669,291.886475,291.886475,397446606
2023-05-09,291.718292,292.530731,283.463562,285.511292,285.511292,578717617
2023-05-10,285.539368,287.619202,284.168121,285.018738,285.018738,420600838
2023-05-11,285.004822,288.352295,281.495941,286.432220,286.432220,496432137
2023-05-12,286.443298,286.443298,279.394745,281.974304,281.974304,444403433
2023-05-13,281.968079,282.820862,276.027222,282.094116,282.094116,465958839
2023-05-14,282.122620,285.163910,281.396118,284.422394,284.422394,352067567
2023-05-15,284.424744,287.668884,283.434021,287.600464,287.600464,372674930
2023-05-16,287.598358,290.883789,286.588623,288.342682,288.342682,397547867
2023-05-17,288.355042,288.743439,285.149902,286.570221,286.570221,370880022
2023-05-18,286.560791,289.857819,284.050659,289.800140,289.800140,403879135
2023-05-19,289.807251,290.330627,284.855408,287.196259,287.196259,355495215
2023-05-20,287.187012,287.816406,286.129852,285.591156,285.591156,309321441
2023-05-21,285.607910,288.275757,284.781128,287.238251,287.238251,256430004
2023-05-22,287.228699,287.975677,283.255737,283.199341,283.199341,279777744
2023-05-23,283.214813,287.474854,281.864319,286.053131,286.053131,328520884
2023-05-24,286.056396,291.684570,286.017517,291.106201,291.106201,335734504
2023-05-25,291.118195,291.147247,282.678955,284.441925,284.441925,389413833
2023-05-26,284.432526,285.769470,281.964203,284.172363,284.172363,374053267
2023-05-27,284.164948,287.647278,281.258240,285.972046,285.972046,443242644
2023-05-28,285.980011,286.635620,283.657135,286.629364,286.629364,308982450
2023-05-29,286.619080,293.280884,286.076080,293.127197,293.127197,378334622
2023-05-30,293.140808,295.745178,290.221863,291.227905,291.227905,507428067
2023-05-31,291.230865,292.771606,290.236664,290.436066,290.436066,365312412
2023-06-01,290.446472,290.979431,286.844330,286.966400,286.966400,443644740
2023-06-02,286.981476,287.634277,284.009399,283.406494,283.406494,329822193
2023-06-03,283.404083,286.363098,282.293640,286.949371,286.949371,356797956
2023-06-04,286.958801,287.671692,285.292755,286.292572,286.292572,243613546
2023-06-05,286.290985,286.776489,285.151245,285.277344,285.277344,255635468
2023-06-06,285.287140,285.287140,254.715652,258.503265,258.503265,866860390
2023-06-07,258.544678,267.111755,256.259796,263.112793,263.112793,646608232
2023-06-08,263.099579,263.099579,239.187500,242.260712,242.260712,895422142
2023-06-09,242.269547,248.345230,240.661850,243.130676,243.130676,522030331
2023-06-10,243.132813,245.079010,238.089203,242.549133,242.549133,457186664
2023-06-11,242.532913,242.549149,216.921722,222.336105,222.336105,993560407
2023-06-12,222.334564,222.577133,218.112686,219.011993,219.011993,349964994
2023-06-13,218.979553,221.292175,206.085754,214.684921,214.684921,942575949
2023-06-14,214.706848,227.190781,213.065414,226.041885,226.041885,801147166
2023-06-15,226.041885,233.282547,216.054749,219.093597,219.093597,681176595
2023-06-16,219.126266,221.541122,213.284836,215.865097,215.865097,459009608
2023-06-17,215.858475,221.910339,212.424118,218.239960,218.239960,445929405
2023-06-18,218.253067,227.381058,216.691315,223.256073,223.256073,412402765
2023-06-19,223.242599,226.433014,221.853851,223.043030,223.043030,340153035
2023-06-20,223.045578,223.370575,219.010086,222.363693,222.363693,328751471
2023-06-21,222.344009,226.949081,219.244247,226.808105,226.808105,437172057
2023-06-22,226.815887,232.333160,224.870148,226.793228,226.793228,652915108
2023-06-23,226.784256,233.065170,219.118683,219.789795,219.789795,647186648
2023-06-24,219.789459,228.627579,219.476196,224.033722,224.033722,451757278
2023-06-25,224.023254,227.573044,212.518799,216.792068,216.792068,511897113
2023-06-26,216.771118,221.226746,215.854477,219.042892,219.042892,380462916
2023-06-27,219.030182,221.000381,214.771957,216.441376,216.441376,391808857
2023-06-28,216.438446,219.802139,215.421509,216.736053,216.736053,317751002
2023-06-29,216.745148,216.815887,207.948013,211.287262,211.287262,440503103
2023-06-30,211.270813,217.378479,211.229858,214.613510,214.613510,305812213
2023-07-01,214.578522,221.393036,213.510452,220.190735,220.190735,574246847
2023-07-02,220.206421,227.611176,220.206421,226.960022,226.960022,553070064
2023-07-03,226.984390,227.232056,222.821167,225.766052,225.766052,476262880
2023-07-04,225.763046,230.800385,225.318771,225.763474,225.763474,613895696
2023-07-05,225.729630,226.201340,221.554901,222.828445,222.828445,403943830
2023-07-06,222.834473,224.369537,218.086258,220.238617,220.238617,419602247
2023-07-07,220.227066,224.596436,213.160431,213.334518,213.334518,492322282
2023-07-08,213.347366,215.624039,212.708237,214.806381,214.806381,381453918
2023-07-09,214.796448,216.419235,213.889832,215.394150,215.394150,291067216
2023-07-10,215.400681,216.061539,212.850769,213.527023,213.527023,263756878
2023-07-11,223.575821,225.459747,222.614212,225.004272,225.004272,607169856
